price;host_since;neighbourhood_cleansed;city;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;cleaning_fee;guests_included;minimum_nights;maximum_nights;number_of_reviews;instant_bookable;calculated_host_listings_count;apartment;house;private_room;shared_room;strict_cancel;flexible_cancel;moderate_cancel
119.0;3745.0;1;1;5.0;1.0;2.0;2.0;1;12;35.0;3.0;3.0;30.0;86.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
95.0;4306.0;1;1;4.0;1.0;1.0;2.0;1;18;0.0;1.0;2.0;31.0;46.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
118.0;3170.0;1;1;2.0;1.0;1.0;1.0;1;9;60.0;1.0;5.0;24.0;0.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
125.0;2466.0;1;1;2.0;1.0;0.0;1.0;1;13;20.0;2.0;3.0;45.0;48.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
222.0;3030.0;1;1;6.0;1.0;2.0;3.0;1;10;0.0;4.0;1.0;1125.0;9.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
250.0;2015.0;1;1;3.0;1.0;1.0;1.0;1;10;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
99.0;1934.0;1;1;2.0;1.0;0.0;1.0;1;14;75.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
45.0;1913.0;1;1;1.0;1.0;1.0;1.0;1;11;15.0;1.0;1.0;1125.0;2.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
79.0;4068.0;0;1;5.0;1.0;1.0;2.0;1;13;85.0;1.0;3.0;1125.0;5.0;1;21.770801073508288;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;2090.0;1;1;1.0;1.0;1.0;1.0;1;14;0.0;1.0;1.0;3.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
90.0;2018.0;1;1;3.0;1.0;1.0;1.0;1;12;25.0;1.0;1.0;3.0;1.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
239.0;4128.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;4.0;730.0;0.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;2348.0;1;1;5.0;1.0;2.0;2.0;1;14;100.0;5.0;1.0;1125.0;6.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
160.0;2040.0;1;1;3.0;1.0;1.0;1.0;1;15;50.0;1.0;1.0;1125.0;16.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
119.0;2852.0;1;1;4.0;1.0;1.0;3.0;1;12;60.0;2.0;2.0;300.0;52.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
55.0;3528.0;0;1;2.0;1.0;1.0;1.0;1;15;0.0;1.0;2.0;14.0;13.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
199.0;2311.0;1;1;4.0;2.0;2.0;2.0;1;13;150.0;1.0;7.0;180.0;13.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
399.0;2406.0;1;1;6.0;2.5;2.0;2.0;1;14;125.0;4.0;2.0;1125.0;1.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
80.0;3018.0;1;1;3.0;1.0;1.0;2.0;1;12;35.0;1.0;1.0;30.0;1.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
65.0;2273.0;1;1;2.0;1.0;1.0;1.0;1;18;5.0;1.0;1.0;29.0;26.0;0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
60.0;3412.0;0;1;2.0;1.0;1.0;1.0;1;19;0.0;1.0;3.0;14.0;62.0;1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
70.0;1871.0;1;1;2.0;1.0;1.0;1.0;1;9;0.0;1.0;1.0;1125.0;1.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
129.0;3809.0;1;1;4.0;1.0;1.0;2.0;1;13;90.0;2.0;3.0;31.0;45.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
129.0;2965.0;1;1;2.0;1.0;1.0;1.0;1;17;173.9625215685898;1.0;3.0;900.0;14.0;1;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
125.0;2707.0;1;1;4.0;2.0;2.0;2.0;1;14;0.0;1.0;1.0;1125.0;1.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
79.0;2260.0;1;1;2.0;1.0;1.0;1.0;1;11;0.0;1.0;1.0;1125.0;3.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
125.0;2827.0;1;1;4.0;1.0;1.0;2.0;1;10;50.0;1.0;1.0;1125.0;9.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
205.0;1896.0;1;1;6.0;1.5;2.0;2.0;1;12;60.0;4.0;2.0;30.0;3.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
115.0;3015.0;1;1;3.0;1.0;1.0;1.0;1;14;25.0;1.0;2.0;10.0;19.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
108.0;2202.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;1.0;90.0;46.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
195.0;2566.0;1;1;3.0;1.0;1.0;1.0;1;14;100.0;1.0;2.0;1125.0;3.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
150.0;2053.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;2.0;1125.0;10.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
289.0;2025.0;1;1;9.29452931850152;1.0;3.0;5.0;1;13;149.0;4.0;2.0;1125.0;17.0;0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
225.0;4068.0;1;1;9.0;2.0;3.0;3.0;1;11;135.0;5.0;3.0;1125.0;2.0;1;21.770801073508288;0.0;1.0;0.0;0.0;1.0;0.0;0.0
115.0;2013.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
325.0;2579.0;1;1;8.0;1.5;3.7347608535457617;4.0;1;16;120.0;1.0;2.0;1125.0;23.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
300.0;1876.0;0;1;4.0;1.0;1.0;1.0;1;16;25.0;1.0;1.0;4.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
90.0;2649.0;0;1;2.0;1.0;1.0;2.0;1;11;60.0;2.0;1.0;60.0;33.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
149.0;2416.0;1;1;4.0;1.0;2.0;2.0;1;13;75.0;2.0;1.0;1125.0;8.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
160.0;2064.0;1;1;2.0;1.0;0.0;1.0;1;13;75.0;1.0;2.0;1125.0;26.0;1;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
115.0;3132.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;2.0;1125.0;6.0;1;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
129.0;3294.0;1;1;3.0;1.0;1.0;1.0;1;16;29.0;2.0;2.0;1125.0;10.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
165.0;1854.0;1;1;2.0;1.0;0.0;1.0;1;13;75.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
54.0;3593.0;1;1;4.0;1.0;1.0;2.0;1;19;9.0;1.0;1.0;1125.0;53.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
125.0;1875.0;1;1;2.0;1.0;1.0;1.0;1;17;0.0;1.0;1.0;1125.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
120.0;3267.0;1;1;6.0;2.0;3.0;4.0;1;17;0.0;1.0;5.0;1125.0;2.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
592.6665746719657;1876.0;1;1;6.0;2.0;3.0;5.256614162315398;1;16;0.0;1.0;1.0;3.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
299.0;3086.0;1;1;4.0;1.0;2.0;1.0;1;10;0.0;1.0;2.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
89.0;2380.0;1;1;4.0;1.0;1.0;2.0;1;9;15.0;2.0;2.0;1125.0;18.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
199.0;2535.0;1;1;5.0;1.0;2.0;2.0;1;12;60.0;0.0;1.0;1125.0;102.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
129.0;2313.0;0;1;2.0;1.5;1.0;1.0;1;16;50.0;1.0;3.0;1125.0;11.0;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
90.0;1895.0;0;1;2.0;1.0;1.0;1.0;1;19;10.0;1.0;1.0;1125.0;2.0;0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
150.0;2743.0;1;1;3.0;1.0;1.0;1.0;1;21;100.0;1.0;2.0;1125.0;26.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
135.0;3031.0;1;1;4.0;1.0;1.0;1.0;1;17;0.0;1.0;2.0;1125.0;2.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
129.0;2987.0;1;1;4.0;1.0;2.0;2.0;1;13;0.0;2.0;3.0;8.0;49.0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
129.0;3194.0;1;1;2.0;1.0;1.0;1.0;1;9;105.0;2.0;3.0;1125.0;2.0;1;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
92.0;2810.0;0;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;3.0;21.0;84.0;1;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
155.0;2305.0;1;1;2.0;1.0;1.0;1.0;1;11;60.0;1.0;3.0;1125.0;5.0;1;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
99.0;2795.0;1;1;4.0;1.0;2.0;3.0;1;15;0.0;1.0;2.0;150.0;23.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
84.0;2810.0;0;0;2.0;1.0;1.0;1.0;1;13;0.0;1.0;1.0;90.0;68.0;0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
99.0;2034.0;1;1;2.0;1.0;1.0;1.0;1;11;0.0;1.0;5.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
140.0;2296.0;1;1;4.0;1.0;0.0;2.0;1;11;25.0;2.0;1.0;1125.0;36.0;0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
198.0;2389.0;1;1;4.0;2.0;2.0;2.0;1;17;60.0;1.0;1.0;1125.0;1.0;1;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
72.0;3212.0;1;1;2.0;1.0;1.0;1.0;1;9;0.0;2.0;3.0;365.0;45.0;1;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
76.0;2259.0;0;1;6.0;1.5;2.0;2.0;1;16;65.0;5.67211876497981;5.0;180.0;31.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
99.0;4293.0;0;1;1.0;1.0;1.0;1.0;1;11;0.0;1.0;2.0;730.0;7.0;1;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
119.0;2763.0;1;1;6.0;2.0;1.0;3.0;1;11;40.0;4.0;1.0;1125.0;0.0;1;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
89.0;1901.0;0;1;3.0;1.0;1.0;1.0;1;12;125.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
279.0;4128.0;1;1;4.0;1.0;2.0;2.0;1;11;0.0;1.0;4.0;1125.0;5.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
120.0;3754.0;0;1;2.0;1.0;1.0;1.0;1;16;0.0;1.0;2.0;1125.0;8.0;0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
212.0;2141.0;1;1;5.0;1.0;2.0;2.0;1;18;0.0;1.0;1.0;31.0;0.0;1;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
97.0;1924.0;1;1;2.0;2.0;1.0;1.0;0;15;25.0;1.0;2.0;14.0;5.0;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
250.0;2946.0;1;1;4.0;2.0;2.0;2.0;1;17;45.0;1.0;1.0;60.0;15.0;1;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
70.0;2553.0;1;1;2.0;2.0;1.0;1.0;1;17;0.0;1.0;3.0;365.0;74.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
125.0;3903.0;1;1;2.0;1.0;1.0;1.0;1;11;0.0;1.0;3.0;1125.0;28.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
500.0;1914.0;1;1;6.0;2.5;3.0;3.0;1;14;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
199.0;2651.0;1;1;6.0;1.0;3.0;3.0;1;6;0.0;1.0;1.0;1125.0;0.0;1;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
59.0;3082.0;1;1;2.0;1.5;1.0;1.0;1;8;0.0;1.0;1.0;1125.0;57.0;1;5.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
100.0;2849.0;0;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
101.0;2084.0;1;1;2.0;1.0;0.0;1.0;1;7;10.0;2.0;2.0;3.0;10.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
59.0;2279.0;1;1;2.0;1.0;1.0;1.0;1;13;29.0;2.0;2.0;2000.0;92.0;0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
99.0;2240.0;0;1;3.0;1.0;0.0;1.0;1;11;25.0;1.0;2.0;14.0;45.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
90.0;3003.0;1;1;3.0;1.0;1.0;3.0;1;13;40.0;3.0;1.0;1125.0;5.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
130.0;2975.0;0;1;6.0;1.0;3.0;3.0;1;11;90.0;3.0;2.0;365.0;41.0;1;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
592.6665746719657;1880.0;1;1;7.0;3.013746803499;3.0;4.0;1;12;60.0;0.0;1.0;1125.0;0.0;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
150.0;2064.0;0;1;4.0;1.0;1.0;2.0;1;9;0.0;1.0;1.0;1125.0;5.0;1;21.770801073508288;1.0;0.0;1.0;0.0;1.0;0.0;0.0
150.0;2057.0;1;1;2.0;1.0;1.0;1.0;1;16;45.0;2.0;2.0;1125.0;11.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
200.0;2820.0;1;1;6.0;2.5;3.7347608535457617;1.0;1;15;0.0;1.0;13.99614170525171;30.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
79.0;2684.0;1;1;2.0;1.0;1.0;1.0;1;11;0.0;1.0;3.0;15.0;4.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
399.0;2333.0;1;1;4.0;2.5;2.0;2.0;1;12;50.0;4.0;2.0;1125.0;0.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
100.0;2759.0;1;1;2.0;1.0;0.0;1.0;1;12;50.0;2.0;3.0;1125.0;2.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
75.0;2278.0;0;1;2.0;1.0;0.0;1.0;1;17;20.0;1.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
200.0;1933.0;1;1;4.0;1.0;2.0;3.0;1;18;0.0;4.0;1.0;1125.0;3.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
84.0;2058.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;1125.0;3.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
49.0;2322.0;0;1;4.0;1.0;1.0;4.0;1;10;0.0;1.0;1.0;1125.0;12.0;1;4.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
150.0;2424.0;0;1;6.0;1.0;1.0;3.0;1;10;50.0;2.0;2.0;1125.0;66.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
275.0;3273.0;1;1;6.0;2.5;3.0;3.0;1;12;100.0;1.0;4.0;21.0;5.0;1;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
175.0;2507.0;1;1;6.0;2.0;2.0;3.0;1;16;65.0;3.0;1.0;1125.0;62.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
35.0;2525.0;1;1;2.0;1.0;1.0;1.0;1;10;0.0;1.0;1.0;1125.0;17.0;1;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
110.0;4181.0;0;1;4.0;1.0;1.0;2.0;1;11;55.0;3.0;2.0;365.0;33.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
175.0;1867.0;0;1;7.0;2.5;3.0;3.0;1;19;40.0;5.67211876497981;3.0;1125.0;0.0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
60.0;1881.0;1;1;2.0;1.0;1.0;2.0;1;9;15.0;1.0;1.0;30.0;0.0;0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
95.0;2480.0;1;1;4.0;1.0;1.0;1.0;1;13;35.0;1.0;2.0;365.0;98.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
55.0;2898.0;0;1;2.0;1.0;1.0;1.0;1;13;10.0;1.0;1.0;15.0;63.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
295.0;2737.0;1;1;6.0;2.5;3.0;4.0;1;17;150.0;1.0;5.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
49.0;2814.0;1;1;2.0;1.0;1.0;1.0;1;13;20.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
75.0;2924.0;0;1;1.0;1.0;1.0;1.0;1;26;50.0;1.0;1.0;1125.0;56.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
300.0;2829.0;1;1;9.29452931850152;2.0;3.0;5.256614162315398;1;14;150.0;5.67211876497981;3.0;1125.0;5.0;0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
80.0;2487.0;1;0;2.0;1.5;1.0;1.0;1;16;35.0;1.0;2.0;1125.0;1.0;1;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
150.0;2337.0;1;1;3.0;1.0;1.0;1.0;1;12;0.0;1.0;2.0;1125.0;6.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
75.0;3665.0;1;1;1.0;1.0;1.0;1.0;1;14;25.0;0.0;2.0;21.0;105.76055258877258;0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
74.0;1941.0;1;1;2.0;1.0;1.0;1.0;1;15;0.0;1.0;1.0;1125.0;2.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
199.0;2078.0;1;1;6.0;1.0;2.0;4.0;1;14;95.0;5.67211876497981;1.0;1125.0;0.0;1;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
98.0;2354.0;0;1;3.0;1.0;0.0;2.0;1;16;0.0;1.0;2.0;1125.0;12.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
75.0;2416.0;1;1;2.0;1.0;1.0;1.0;1;11;25.0;1.0;1.0;1125.0;0.0;1;5.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
180.0;2680.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;3.0;1125.0;15.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
350.0;2632.0;1;1;6.0;1.5;3.0;3.0;1;9;125.0;1.0;3.0;90.0;2.0;1;21.770801073508288;0.0;1.0;0.0;0.0;1.0;0.0;0.0
57.0;2266.0;0;1;3.0;1.0;1.0;1.0;1;14;20.0;1.0;1.0;5.0;1.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
175.0;2164.0;1;1;3.0;1.0;0.0;1.0;1;15;20.0;2.0;1.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
215.0;2120.0;1;1;2.0;1.0;1.0;1.0;1;16;0.0;2.0;3.0;29.0;3.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
65.0;2401.0;1;1;1.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
140.0;1974.0;1;1;4.0;1.0;1.0;1.0;1;13;20.0;1.0;2.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
126.0;2086.0;1;1;6.0;1.5;3.0;4.0;1;17;120.0;1.0;1.0;1125.0;3.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
249.0;4128.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;4.0;730.0;0.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
99.0;4077.0;1;1;3.0;1.0;1.0;1.0;1;8;75.0;2.0;2.0;1125.0;77.0;1;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
110.0;3339.0;1;1;1.0;1.0;1.0;1.0;1;10;0.0;1.0;7.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
175.0;3743.0;1;1;4.0;1.0;1.0;1.0;1;16;50.0;2.0;2.0;1125.0;17.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
85.0;1885.0;1;1;2.0;1.0;1.0;1.0;1;16;20.0;2.0;1.0;1125.0;0.0;1;3.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
90.0;2739.0;1;1;2.0;1.5;1.0;1.0;1;13;0.0;1.0;1.0;1125.0;2.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
80.0;4355.0;0;1;2.0;1.0;1.0;1.0;1;16;0.0;1.0;1.0;30.0;4.0;1;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
189.0;2078.0;1;1;6.0;1.0;2.0;4.0;1;14;95.0;5.67211876497981;1.0;1125.0;2.0;1;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
105.0;3026.0;1;1;2.0;1.0;1.0;1.0;1;15;20.0;1.0;2.0;7.0;18.0;1;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
193.0;2003.0;1;1;2.0;1.0;1.0;1.0;1;12;75.0;1.0;3.0;1125.0;2.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
105.0;2674.0;1;1;3.0;1.0;1.0;1.0;1;15;30.0;1.0;1.0;365.0;7.0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
175.0;3964.0;1;1;2.0;1.0;0.0;1.0;1;18;50.0;2.0;3.0;30.0;105.76055258877258;1;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
300.0;2265.0;1;1;6.0;2.5;3.0;4.0;1;15;150.0;0.0;2.0;1125.0;8.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
100.0;2632.0;1;1;2.0;1.0;1.0;1.0;1;9;0.0;1.0;2.0;30.0;6.0;1;21.770801073508288;0.0;0.0;1.0;0.0;1.0;0.0;0.0
250.0;3447.0;1;1;4.0;1.5;1.0;1.0;1;18;65.0;4.0;1.0;1125.0;12.0;1;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
150.0;2653.0;1;1;2.0;1.0;1.0;1.0;1;9;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;2304.0;1;1;2.0;1.0;0.0;1.0;1;13;0.0;1.0;2.0;7.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
65.0;3450.0;0;1;2.0;1.0;1.0;1.0;1;11;25.0;1.0;1.0;1125.0;3.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
115.0;3457.0;1;1;2.0;1.0;0.0;1.0;0;13;10.0;1.0;1.0;1125.0;30.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
36.0;1907.0;1;1;6.0;2.5;1.0;5.256614162315398;1;13;0.0;1.0;2.0;30.0;7.0;1;3.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
125.0;2578.0;0;1;2.0;1.0;1.0;1.0;1;14;75.0;1.0;2.0;1125.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
65.0;1953.0;1;1;1.0;1.0;1.0;1.0;1;15;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
97.0;2541.0;1;1;2.0;1.0;1.0;1.0;1;16;10.0;0.0;1.0;1125.0;2.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
100.0;2284.0;0;1;2.0;1.0;0.0;1.0;1;15;50.0;1.0;1.0;1125.0;6.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
122.0;2671.0;1;1;2.0;1.0;1.0;1.0;1;15;15.0;1.0;2.0;1125.0;3.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
100.0;3765.0;1;1;1.0;1.0;1.0;1.0;1;11;0.0;1.0;1.0;3.0;2.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
40.0;3272.0;1;1;1.0;1.0;1.0;1.0;0;13;0.0;1.0;2.0;1125.0;105.0;1;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
189.0;1911.0;1;1;6.0;1.0;2.0;4.0;1;14;95.0;5.67211876497981;1.0;1125.0;0.0;1;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
229.0;2763.0;1;1;6.0;2.0;2.0;3.0;1;7;40.0;1.0;1.0;27.0;0.0;1;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
220.0;2352.0;1;1;6.0;1.0;2.0;3.0;1;12;0.0;1.0;1.0;1125.0;0.0;1;18.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
100.0;2766.0;1;1;2.0;1.0;1.0;1.0;1;16;50.0;1.0;1.0;1125.0;9.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;1926.0;1;1;2.0;1.0;1.0;2.0;1;15;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
95.0;3578.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;2.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
